Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Electricity:Facility [J](Hourly)
 12/03  15:00:00,20.89166667,13.16666667,3.308333333,59,881.5833333,1423773775
 12/03  16:00:00,21.45,14,3.1,51.91666667,717.75,1364013250
 12/03  17:00:00,21.05833333,14.58333333,3.1,37.41666667,286.6666667,1179962261
 12/03  18:00:00,19.25833333,19.66666667,2.166666667,2.444444444,19.5,1221784452
 12/03  19:00:00,17.36666667,19.5,0.625,0,0,1252541664
 12/03  20:00:00,15.70833333,21.08333333,0.875,0,0,1164541828
 12/03  21:00:00,14.65,24,2.141666667,0,0,1164541821
 12/03  22:00:00,14.4,25.16666667,2.6,0,0,1076546636
 12/03  23:00:00,14.75,22.5,2.6,0,0,988542183.8
 12/03  24:00:00,14.35833333,21.75,2.891666667,0,0,900542367.8
 12/04  01:00:00,12.61666667,24.75,2.516666667,0,0,1035970618
 12/04  02:00:00,10.70833333,28.91666667,2.1,0,0,1035970612
 12/04  03:00:00,9.358333333,32.16666667,0.875,0,0,1035970614
 12/04  04:00:00,8.55,34.75,0,0,0,1035970620
 12/04  05:00:00,7.658333333,37.75,0,0,0,1079970536
 12/04  06:00:00,7.2,40.75,1.225,0,0,1257688296
 12/04  07:00:00,8.191666667,37.33333333,0.875,0,0,1601604410
 12/04  08:00:00,9.541666667,32.83333333,0,6.333333333,209.8333333,1872502633
 12/04  09:00:00,12.56666667,28.5,2.683333333,20,680.75,4048960774
 12/04  10:00:00,15.74166667,21.91666667,6.408333333,39.25,803.8333333,4143077957
 12/04  11:00:00,17.63333333,19,7.116666667,48.41666667,927.9166667,4071475830
 12/04  12:00:00,18.94166667,18.41666667,6.408333333,58.83333333,969.6666667,4104230522
 12/04  13:00:00,20.1,18,5.616666667,63.58333333,971.0833333,3950473195
 12/04  14:00:00,20.89166667,16.25,4.558333333,65.16666667,934.9166667,4154897804
 12/04  15:00:00,21.74166667,15,4.1,70.41666667,853.75,4181565868
 12/04  16:00:00,22.2,16.16666667,4.391666667,65.83333333,651.75,4191662485
 12/04  17:00:00,21.90833333,15.25,3.725,35.91666667,234.5833333,4335593378
 12/04  18:00:00,20.06666667,16.91666667,1.291666667,2.222222222,16.27777778,4034075522
 12/04  19:00:00,17.90833333,20.75,0,0,0,3315383386
 12/04  20:00:00,16.55833333,23.16666667,1.225,0,0,3179276732
 12/04  21:00:00,15.45833333,25.16666667,0.875,0,0,2567887717
 12/04  22:00:00,14.65,25.41666667,1.225,0,0,2429274221
 12/04  23:00:00,13.75833333,29.08333333,2.1,0,0,1257683659
 12/04  24:00:00,12.36666667,33.75,2.1,0,0,1079970531
 12/05  01:00:00,11.05833333,37.91666667,0.875,0,0,1035970636
 12/05  02:00:00,9.9,39.41666667,0,0,0,1035970638
 12/05  03:00:00,8.758333333,40.16666667,0,0,0,1035970636
 12/05  04:00:00,8.3,42.75,0,0,0,1035970630
 12/05  05:00:00,7.658333333,48.66666667,0,0,0,1079970537
 12/05  06:00:00,7.2,50.25,0,0,0,1257688332
 12/05  07:00:00,7.55,49.58333333,0.875,0,0,1549418814
 12/05  08:00:00,7.8,50,0.625,10.33333333,166.6666667,1872286502
 12/05  09:00:00,10.075,42.41666667,0,40.5,574.8333333,3782887705
 12/05  10:00:00,13.625,31.75,0.875,82.5,722.4166667,3976090744
 12/05  11:00:00,16.28333333,22.75,0.625,124.8333333,742.0833333,4021802388
 12/05  12:00:00,18.48333333,19.58333333,0,197.25,661.0833333,4098196306
 12/05  13:00:00,20.39166667,18.83333333,1.516666667,220.4166667,467.1666667,3951566650
 12/05  14:00:00,21.45,18.58333333,1.083333333,196.3333333,318.1666667,4155725403
 12/05  15:00:00,21.99166667,17.83333333,1.808333333,160.25,335.5833333,4175721550
 12/05  16:00:00,21.26666667,17,3.1,127.0833333,70.25,4139908804
 12/05  17:00:00,20.25,17,3.1,48.41666667,27.58333333,4290492275
 12/05  18:00:00,19.00833333,20.5,2.516666667,3.111111111,3.166666667,4021399995
 12/05  19:00:00,17.01666667,26.5,1.75,0,0,3292846453
 12/05  20:00:00,15.45833333,29.58333333,0.625,0,0,3110973966
 12/05  21:00:00,14.00833333,34.08333333,0,0,0,2484415492
 12/05  22:00:00,12.65833333,38.75,0,0,0,2270703593
 12/05  23:00:00,12.2,38.25,0,0,0,1257683680
 12/05  24:00:00,11.26666667,40.5,1.225,0,0,1079970549
 12/06  01:00:00,10.25,43,1.75,0,0,1035970649
 12/06  02:00:00,9.358333333,44.75,1.85,0,0,1035970645
 12/06  03:00:00,8.9,44.83333333,0.875,0,0,1035970639
 12/06  04:00:00,7.908333333,46.91666667,0,0,0,1035970640
 12/06  05:00:00,7.55,50.75,0.875,0,0,1079970557
 12/06  06:00:00,7.45,50.25,1.85,0,0,1257688350
 12/06  07:00:00,7.2,50.75,1.75,0,0,1550407176
 12/06  08:00:00,7.2,52,0.625,7.333333333,187.3333333,1872420834
 12/06  09:00:00,8.833333333,46.75,1.225,24.16666667,632.6666667,3783020288
 12/06  10:00:00,11.925,37.75,1.75,40.08333333,803.8333333,3764409379
 12/06  11:00:00,15.28333333,28.16666667,0.625,60.33333333,876.1666667,3959470787
 12/06  12:00:00,18.275,24,1.225,81.66666667,903.25,4102477789
 12/06  13:00:00,20.39166667,22.83333333,2.1,89.33333333,900.25,3972024252
 12/06  14:00:00,21.74166667,20.83333333,3.266666667,81.25,912.75,4201504001
 12/06  15:00:00,21.90833333,13,4.1,74.5,876.75,4191744732
 12/06  16:00:00,22.34166667,8,3.225,58.75,722.5833333,4179013819
 12/06  17:00:00,22.15833333,8,2.308333333,38,289.75,4330463316
 12/06  18:00:00,20.06666667,10.33333333,0.875,2.444444444,19.38888889,4018606503
 12/06  19:00:00,17.90833333,13.75,1.516666667,0,0,3302349714
 12/06  20:00:00,16.90833333,12.66666667,2.6,0,0,3186599585
 12/06  21:00:00,16.35,12.16666667,3.475,0,0,2608234851
 12/06  22:00:00,14.46666667,14.75,2.583333333,0,0,2414467709
 12/06  23:00:00,13.65,14.83333333,3.658333333,0,0,1257683692
 12/06  24:00:00,13.55,14.58333333,4.558333333,0,0,1079970562
 12/07  01:00:00,13.00833333,15.58333333,4.1,0,0,1035970663
 12/07  02:00:00,13.09166667,14.83333333,3.808333333,0,0,1035970660
 12/07  03:00:00,13.00833333,15.16666667,3.6,0,0,1035970653
 12/07  04:00:00,10.175,19.5,2.375,0,0,1035970650
 12/07  05:00:00,8.008333333,23.75,0.625,0,0,1079970568
 12/07  06:00:00,9.083333333,22.66666667,2.1,0,0,1257688374
 12/07  07:00:00,10,21,3.016666667,0,0,1564627484
 12/07  08:00:00,10,21,2.891666667,6.166666667,209.8333333,1871962274
 12/07  09:00:00,11.63333333,19.25,3.1,19.25,706.9166667,3824295200
 12/07  10:00:00,14.725,15.66666667,3.683333333,39,884.4166667,4077283586
 12/07  11:00:00,17.38333333,12.25,5.616666667,48.16666667,939.4166667,4052204537
 12/07  12:00:00,18.94166667,11,5.825,62.66666667,961.25,4090912617
 12/07  13:00:00,20.1,11,4.558333333,71.83333333,949.75,3937484321
 12/07  14:00:00,21.24166667,10.41666667,3.516666667,68.75,928.0833333,4156835815
 12/07  15:00:00,21.99166667,10,3.1,73.08333333,827.25,4182415583
 12/07  16:00:00,22.2,10.58333333,2.516666667,65.66666667,484,4173865079
 12/07  17:00:00,21.26666667,11.58333333,0.875,30.91666667,100.75,4304517521
 12/07  18:00:00,19.25833333,13.75,0,1.944444444,4.777777778,4014216144
 12/07  19:00:00,17.65833333,17.33333333,1.225,0,0,3303249354
 12/07  20:00:00,15.91666667,20.16666667,0.875,0,0,3133186580
 12/07  21:00:00,14.65,21.58333333,0.875,0,0,2514209394
 12/07  22:00:00,13.46666667,23.16666667,0.625,0,0,2361116777
 12/07  23:00:00,12.45,24.58333333,1.225,0,0,1257683698
 12/07  24:00:00,11.26666667,27.91666667,1.75,0,0,1079970565
 12/08  01:00:00,10.6,30,1.5,0,0,1035970670
 12/08  02:00:00,9.9,31.75,0.625,0,0,1035970674
 12/08  03:00:00,9.108333333,33.58333333,0.875,0,0,1035970675
 12/08  04:00:00,8.55,35.75,0.625,0,0,1035970674
 12/08  05:00:00,8.3,39.33333333,0,0,0,1079970582
 12/08  06:00:00,8.65,38.66666667,0,0,0,1257688378
 12/08  07:00:00,8.9,37,0.875,0,0,1551105313
 12/08  08:00:00,8.9,38.16666667,0.625,21.33333333,32.5,1872097839
 12/08  09:00:00,10.53333333,33.75,0,82.33333333,184.4166667,3782954922
 12/08  10:00:00,13.975,25.33333333,0,81,577.1666667,4040796726
 12/08  11:00:00,18.16666667,16.75,2.683333333,55.91666667,883.3333333,4071746451
 12/08  12:00:00,20.99166667,12.41666667,5.241666667,65.91666667,934,4136889061
 12/08  13:00:00,22.34166667,11.41666667,5.408333333,72.16666667,949.25,4009982337
 12/08  14:00:00,23.44166667,11,4.266666667,94,798.6666667,4232097882
 12/08  15:00:00,24.19166667,10.41666667,3.6,122,502.8333333,4237618778
 12/08  16:00:00,24.10833333,10.58333333,3.308333333,103.1666667,450.5,4234375887
 12/08  17:00:00,23.55,11,2.808333333,64,247,4390333186
 12/08  18:00:00,21.725,15.08333333,2.308333333,4.277777778,17.94444444,4064838266
 12/08  19:00:00,19.25833333,18.58333333,0.875,0,0,3337556843
 12/08  20:00:00,17.36666667,21.33333333,0,0,0,3214105239
 12/08  21:00:00,15.35833333,24.75,0,0,0,2563737348
 12/08  22:00:00,14.4,26,1.225,0,0,2413160050
 12/08  23:00:00,13.75833333,26.58333333,2.1,0,0,1257683716
 12/08  24:00:00,12.36666667,28.75,0.875,0,0,1079970586
 12/09  01:00:00,11.35,30,0.875,0,0,856544069.7
 12/09  02:00:00,11.1,31.16666667,1.85,0,0,856544067.9
 12/09  03:00:00,9.816666667,37.25,1.75,0,0,856544062.6
 12/09  04:00:00,8.55,41,0.625,0,0,856544058.5
 12/09  05:00:00,8.941666667,37.5,0,0,0,900543972.4
 12/09  06:00:00,8.758333333,35.58333333,0,0,0,988548487.2
 12/09  07:00:00,8.008333333,38.33333333,1.225,0,0,1550284365
 12/09  08:00:00,8.091666667,40.58333333,1.75,6,190.5,1564799026
 12/09  09:00:00,9.933333333,35.16666667,1.5,20.16666667,669.75,2378205588
 12/09  10:00:00,13.025,28.66666667,2.141666667,34.41666667,871.6666667,2512523717
 12/09  11:00:00,16.38333333,23.5,2.6,34.16666667,943,2575624046
 12/09  12:00:00,19.43333333,18.66666667,2.6,46,974.25,2676332154
 12/09  13:00:00,21.88333333,15.83333333,2.6,48.16666667,979.1666667,2744998655
 12/09  14:00:00,23.44166667,13.83333333,2.308333333,46.5,961.6666667,2796929861
 12/09  15:00:00,24.89166667,11.83333333,2.391666667,50.08333333,910.75,1912423238
 12/09  16:00:00,25.6,11,1.958333333,44.33333333,750,1914430631
 12/09  17:00:00,24.9,11.58333333,1.5,35.16666667,311.8333333,2054704290
 12/09  18:00:00,22.18333333,13.75,0.625,2.333333333,21.05555556,2008866545
 12/09  19:00:00,19.60833333,17.91666667,0.875,0,0,1252546396
 12/09  20:00:00,17.26666667,24.66666667,1.5,0,0,1164546571
 12/09  21:00:00,15.10833333,27.41666667,0.625,0,0,1164546566
 12/09  22:00:00,14.4,29.91666667,0.875,0,0,1076549848
 12/09  23:00:00,13.75833333,33.16666667,0.625,0,0,988543802.1
 12/09  24:00:00,13.3,31.66666667,1.225,0,0,900543981.1
 12/10  01:00:00,12.36666667,31.16666667,1.75,0,0,856542522.1
 12/10  02:00:00,11.35,33.75,2.141666667,0,0,856542505.4
 12/10  03:00:00,10.45833333,36.75,3.183333333,0,0,856542515.3
 12/10  04:00:00,9.65,39.75,3.016666667,0,0,856542524.4
 12/10  05:00:00,9.4,38.08333333,2.891666667,0,0,900542427.2
 12/10  06:00:00,10.1,32.5,2.516666667,0,0,988546938.1
 12/10  07:00:00,9.9,32.91666667,2.1,0,0,1164541889
 12/10  08:00:00,9.4,35,2.975,5.666666667,181.3333333,1129512921
 12/10  09:00:00,10.39166667,33.25,3.308333333,18.83333333,650.1666667,1067998534
 12/10  10:00:00,13.375,26.75,3.391666667,27.16666667,835.75,935998790.4
 12/10  11:00:00,16.63333333,21.83333333,3.6,42.33333333,909.9166667,1159094864
 12/10  12:00:00,19.08333333,19.83333333,3.308333333,56.5,939.8333333,1401781911
 12/10  13:00:00,20.99166667,17.83333333,2.808333333,60.25,945.3333333,1366811557
 12/10  14:00:00,22.63333333,15.83333333,2.6,55.66666667,925.3333333,1458181892
 12/10  15:00:00,23.94166667,13.25,2.6,58,874.75,1393274991
 12/10  16:00:00,24.4,12,2.6,50.75,709.9166667,1466229917
 12/10  17:00:00,24.10833333,12.58333333,1.083333333,38,274.25,1492768435
 12/10  18:00:00,21.625,15.33333333,0,2.5,17.33333333,1221784532
 12/10  19:00:00,19.35833333,18.16666667,0,0,0,1252541731
 12/10  20:00:00,17.61666667,23.66666667,0.875,0,0,1164541889
 12/10  21:00:00,16.05833333,28.16666667,0.625,0,0,1164541901
 12/10  22:00:00,15.25,30.16666667,1.225,0,0,1076546757
 12/10  23:00:00,14.35833333,29.25,2.391666667,0,0,988542258.1
 12/10  24:00:00,13.55,30.33333333,2.308333333,0,0,900542435
 12/11  01:00:00,13.3,32,2.391666667,0,0,1035970703
 12/11  02:00:00,12.65833333,33.16666667,2.308333333,0,0,1035970699
 12/11  03:00:00,11.90833333,34,2.1,0,0,1035970702
 12/11  04:00:00,11.35,32.83333333,2.975,0,0,1035970706
 12/11  05:00:00,10.80833333,32,4.533333333,0,0,1079970621
 12/11  06:00:00,9.9,35.5,3.391666667,0,0,1257688438
 12/11  07:00:00,9.4,38,1.75,0,0,1559378802
 12/11  08:00:00,10.1,36.83333333,2.725,16.5,119.1666667,1872193600
 12/11  09:00:00,11.88333333,33.08333333,3.891666667,49.25,490.9166667,3890982778
 12/11  10:00:00,14.725,27.5,4.1,71.91666667,702.0833333,4086419952
 12/11  11:00:00,17.09166667,24.41666667,3.808333333,90.25,792.75,4062339459
 12/11  12:00:00,19.08333333,22.25,3.016666667,140.6666667,684.25,4111423510
 12/11  13:00:00,21.28333333,19.25,2.6,265.0833333,308.5833333,3968687482
 12/11  14:00:00,23.19166667,17.41666667,2.308333333,164.3333333,671.9166667,4233735659
 12/11  15:00:00,24.19166667,17.58333333,2.391666667,99.41666667,671.75,4265374571
 12/11  16:00:00,24.75,18,1.083333333,63.58333333,603.5833333,4276031921
 12/11  17:00:00,24.65,18.58333333,0,35.5,324.6666667,4436928025
 12/11  18:00:00,22.475,21.91666667,0,2.722222222,21.61111111,4104880232
 12/11  19:00:00,20.10833333,25.16666667,0,0,0,3366653892
 12/11  20:00:00,18.46666667,29.5,0,0,0,3253502387
 12/11  21:00:00,17.45,31.41666667,1.225,0,0,2698755828
 12/11  22:00:00,16.55833333,33.33333333,0.875,0,0,2568643281
 12/11  23:00:00,16.1,36.16666667,1.225,0,0,1257683745
 12/11  24:00:00,16.45,35.83333333,2.391666667,0,0,1079970616
 12/12  01:00:00,16.05833333,35.58333333,2.891666667,0,0,1035970718
 12/12  02:00:00,15.6,36,2.808333333,0,0,1035970721
 12/12  03:00:00,15.25,38.91666667,3.183333333,0,0,1035970721
 12/12  04:00:00,14.65,41.58333333,3.891666667,0,0,1035970720
 12/12  05:00:00,14.4,43.16666667,3.808333333,0,0,1079970628
 12/12  06:00:00,14.4,45.16666667,2.375,0,0,1257688453
 12/12  07:00:00,14.75,47.16666667,2.141666667,0,0,2004488750
 12/12  08:00:00,15,46.83333333,3.183333333,15.33333333,1.333333333,2342062570
 12/12  09:00:00,15,48.33333333,3.6,74.83333333,3.5,4254000481
 12/12  10:00:00,15.64166667,47.66666667,3.308333333,152.0833333,22.91666667,4167288366
 12/12  11:00:00,17.38333333,42.5,3.683333333,237.6666667,118.6666667,4094369697
 12/12  12:00:00,18.94166667,40,3.808333333,221.5833333,257.5,4131499744
 12/12  13:00:00,20.39166667,39.41666667,3.016666667,232.3333333,89.41666667,3982787751
 12/12  14:00:00,21.45,36.66666667,2.308333333,251.5,7.916666667,4181659600
 12/12  15:00:00,21.7,33.83333333,2.1,126.9166667,1,4182884869
 12/12  16:00:00,21.05833333,38.25,2.391666667,102.8333333,1,4195735815
 12/12  17:00:00,19.9,43.75,2.6,30.41666667,1,4390650811
 12/12  18:00:00,18.75833333,47.33333333,2.891666667,2.111111111,0.166666667,4112125111
 12/12  19:00:00,18.3,47.83333333,2.808333333,0,0,3416136712
 12/12  20:00:00,16.375,63.33333333,1.083333333,0,0,3232698976
 12/12  21:00:00,15,76.75,0,0,0,2589481092
 12/12  22:00:00,15.35,76.25,2.391666667,0,0,2531021580
 12/12  23:00:00,15.25,73.25,3.808333333,0,0,1257683761
 12/12  24:00:00,15,73.75,3.6,0,0,1079970631
 12/13  01:00:00,14.65,76.75,3.6,0,0,1035970732
 12/13  02:00:00,14.4,79.75,2.375,0,0,1035970732
 12/13  03:00:00,14.75,79.25,2.141666667,0,0,1035970730
 12/13  04:00:00,14.65,78,2.891666667,0,0,1035970726
 12/13  05:00:00,13.75833333,80.91666667,3.1,0,0,1079970634
 12/13  06:00:00,13.3,80.08333333,3.391666667,0,0,1257688481
 12/13  07:00:00,13.3,79.16666667,3.308333333,0,0,1925321328
 12/13  08:00:00,13.3,81.75,3.391666667,13.5,173,2242143340
 12/13  09:00:00,14.29166667,78.33333333,3.016666667,41.58333333,552.5,4227538139
 12/13  10:00:00,16.63333333,68,3.183333333,63.16666667,667.3333333,4278938910
 12/13  11:00:00,18.44166667,61.83333333,3.6,60.58333333,853.75,4183988960
 12/13  12:00:00,19.89166667,57.5,4.825,72.25,888.9166667,4223274604
 12/13  13:00:00,21.53333333,52.08333333,4.766666667,90.25,826.25,4125365923
 12/13  14:00:00,22.2,45.91666667,3.808333333,87.83333333,827.1666667,4356436623
 12/13  15:00:00,22.55,43,3.308333333,106,634.4166667,4359838253
 12/13  16:00:00,22.45,43.58333333,2.808333333,121.0833333,254,4333490962
 12/13  17:00:00,21.90833333,46.33333333,2.6,63.91666667,93.16666667,4464242148
 12/13  18:00:00,21.35,49.75,2.6,4.888888889,8.277777778,4173066342
 12/13  19:00:00,20.10833333,55.66666667,1.083333333,0,0,3454974389
 12/13  20:00:00,18.75833333,60.16666667,1.225,0,0,3334026175
 12/13  21:00:00,18.65,51.66666667,2.975,0,0,2796196132
 12/13  22:00:00,18.55,46.16666667,2.725,0,0,2709727924
 12/13  23:00:00,18.00833333,48.75,2.391666667,0,0,1257683768
 12/13  24:00:00,17.45,50,1.083333333,0,0,1079970639
 12/14  01:00:00,15.91666667,54.66666667,2.391666667,0,0,1035970741
 12/14  02:00:00,15.35,55.66666667,3.516666667,0,0,1035970743
 12/14  03:00:00,14.9,56.33333333,2.166666667,0,0,1035970743
 12/14  04:00:00,13.46666667,60.33333333,2.433333333,0,0,1035970741
 12/14  05:00:00,12.45,63.16666667,2.808333333,0,0,1079970649
 12/14  06:00:00,11.90833333,65.16666667,2.6,0,0,1257688488
 12/14  07:00:00,11.7,64.83333333,1.958333333,0,0,1551462227
 12/14  08:00:00,11.99166667,61.08333333,2.141666667,19.5,58.83333333,1871282113
 12/14  09:00:00,13.19166667,58.41666667,1.958333333,61.75,350.4166667,4133737798
 12/14  10:00:00,14.54166667,54.5,0.625,86.75,618.4166667,4095015620
 12/14  11:00:00,16.63333333,46.75,1.225,109.3333333,670.75,4074030202
 12/14  12:00:00,17.45,44.16666667,1.75,207.75,398.8333333,4117409708
 12/14  13:00:00,18.19166667,43.25,1.5,124.5833333,712.0833333,3959994979
 12/14  14:00:00,19.19166667,40.25,1.85,177.1666667,585.5833333,4158364472
 12/14  15:00:00,20.1,37.25,1.75,186.4166667,392.4166667,4166688059
 12/14  16:00:00,20.25,35.41666667,2.141666667,99.75,405.9166667,4168004496
 12/14  17:00:00,19.35833333,35.58333333,2.6,66.58333333,87.41666667,4318952914
 12/14  18:00:00,18.25833333,38.33333333,2.308333333,5.444444444,3.555555556,4039583143
 12/14  19:00:00,16.80833333,42.33333333,1.75,0,0,3311810303
 12/14  20:00:00,15.80833333,45.16666667,1.85,0,0,3152241906
 12/14  21:00:00,14.9,48.91666667,1.75,0,0,2552604110
 12/14  22:00:00,13.75833333,53.33333333,0.625,0,0,2388545373
 12/14  23:00:00,13.3,55,1.225,0,0,1257683786
 12/14  24:00:00,12.65833333,57.33333333,1.75,0,0,1079970651
 12/15  01:00:00,12.2,59,1.85,0,0,1035970745
 12/15  02:00:00,11.55833333,61.91666667,0.875,0,0,1035970743
 12/15  03:00:00,10.80833333,65.16666667,0,0,0,1035970747
 12/15  04:00:00,10.6,66,1.225,0,0,1035970750
 12/15  05:00:00,10.25,66,0.875,0,0,1079970664
 12/15  06:00:00,10.35,66,0.875,0,0,1257688507
 12/15  07:00:00,10.6,66,1.85,0,0,1551956113
 12/15  08:00:00,10.6,64.83333333,2.683333333,17,2.166666667,1871805408
 12/15  09:00:00,11.53333333,58.75,3.683333333,74,5.083333333,3783098522
 12/15  10:00:00,12.84166667,53.83333333,3.225,150.9166667,9.083333333,3984759053
 12/15  11:00:00,13.94166667,51.83333333,2.891666667,227.0833333,4.5,3873463656
 12/15  12:00:00,15.1,50.41666667,3.683333333,224.9166667,7.083333333,3953532550
 12/15  13:00:00,15.25,52.33333333,4.1,209.0833333,4.916666667,3789964579
 12/15  14:00:00,14.35833333,61.58333333,3.516666667,100.8333333,3,3928301411
 12/15  15:00:00,13.55,69.91666667,3.391666667,112,2.083333333,3865146793
 12/15  16:00:00,13.00833333,74.91666667,4.183333333,88.5,2,3825383896
 12/15  17:00:00,12.45,84.58333333,4.016666667,25.33333333,1.833333333,3863187808
 12/15  18:00:00,11.90833333,90,3.6,1.555555556,0.222222222,3398520373
 12/15  19:00:00,11.7,91.75,3.016666667,0,0,2711900803
 12/15  20:00:00,11.7,91.25,3.183333333,0,0,2623982069
 12/15  21:00:00,11.35,90,3.6,0,0,2086057524
 12/15  22:00:00,11.1,90,3.016666667,0,0,1998152663
 12/15  23:00:00,10.80833333,91.75,2.6,0,0,1257683789
 12/15  24:00:00,10.89166667,91.25,2.308333333,0,0,1079970658
 12/16  01:00:00,11.1,90,2.391666667,0,0,856544141.9
 12/16  02:00:00,11.1,90,1.958333333,0,0,856544144.4
 12/16  03:00:00,11.1,91.75,1.5,0,0,856544146.2
 12/16  04:00:00,11.1,93,1.5,0,0,856544146.1
 12/16  05:00:00,11.1,93,2.141666667,0,0,900544055.5
 12/16  06:00:00,11.1,93,1.958333333,0,0,988548588.8
 12/16  07:00:00,11.1,93,1.5,0,0,1600549413
 12/16  08:00:00,11.1,93,1.5,17.16666667,1.5,1513669629
 12/16  09:00:00,11.45,91.25,1.5,76.75,2.916666667,2451449722
 12/16  10:00:00,11.99166667,90,1.5,152,2.833333333,2269606969
 12/16  11:00:00,12.2,90,3.016666667,237.5833333,37.41666667,2220994451
 12/16  12:00:00,12.84166667,84.16666667,2.933333333,248.5833333,200.6666667,2377904129
 12/16  13:00:00,13.65,78.83333333,3.266666667,239.3333333,330.6666667,2435659242
 12/16  14:00:00,14.89166667,71.58333333,3.516666667,125.5833333,688.25,2532914897
 12/16  15:00:00,15.6,60.58333333,3.391666667,154.1666667,413.5,1699722750
 12/16  16:00:00,15.6,53.66666667,4.533333333,95,174.1666667,1657545989
 12/16  17:00:00,14.9,46.16666667,6.075,45,36.75,1786321884
 12/16  18:00:00,13.75833333,40.25,6.408333333,3.722222222,2.111111111,1722921598
 12/16  19:00:00,12.65833333,39.58333333,5.908333333,0,0,1252546505
 12/16  20:00:00,11.26666667,41.75,4.766666667,0,0,1164546674
 12/16  21:00:00,10.25,43,4.391666667,0,0,1164546668
 12/16  22:00:00,10,43,4.308333333,0,0,1076549999
 12/16  23:00:00,9.358333333,45.91666667,3.225,0,0,988543873.7
 12/16  24:00:00,8.9,44.5,2.308333333,0,0,900544053
